,Unnamed: 0,location,size,total_sqft,bath,balcony,price,location_encode,size_encode
10347,10347,Hegde Nagar,3 BHK,1930.0,4.0,2.0,122.0,49,4309
10348,10348,New Thippasandra,2 BHK,1020.0,2.0,1.0,70.0,6,5199
10349,10349,Kumaraswami Layout,3 BHK,1310.0,2.0,1.0,70.0,30,4309
10350,10350,Jalahalli,1 BHK,610.0,1.0,0.0,27.565,52,538
10351,10351,Kanakpura Road,2 BHK,1322.0,2.0,3.0,70.0,273,5199
10352,10352,Kothanur,2 BHK,1160.0,2.0,2.0,57.0,66,5199
10353,10353,5th Block Hbr Layout,2 BHK,1100.0,2.0,2.0,48.0,12,5199
10354,10354,Lakshminarayana Pura,3 BHK,1720.0,3.0,3.0,150.0,36,4309
10355,10355,Hosur Road,3 BHK,1689.0,3.0,2.0,103.0,47,4309
10356,10356,Chikkalasandra,2 BHK,1090.0,2.0,1.0,47.42,30,5199
10357,10357,KR Puram,2 BHK,2000.0,2.0,0.0,75.0,91,5199
10358,10358,Venugopal Reddy Layout,2 BHK,1155.0,2.0,2.0,69.0,3,5199
10359,10359,Vishveshwarya Layout,6 Bedroom,4000.0,6.0,0.0,230.0,13,191
10360,10360,Sarjapur  Road,4 Bedroom,3913.0,5.0,0.0,176.0,399,826
10361,10361,Hebbal,3 BHK,3520.0,5.0,2.0,320.0,177,4309
10362,10362,JP Nagar,2 BHK,1125.0,2.0,2.0,39.98,72,5199
10363,10363,Yelahanka,3 BHK,1847.0,3.0,3.0,92.0,213,4309
10364,10364,7th Phase JP Nagar,3 BHK,1515.0,2.0,1.0,76.0,149,4309
10365,10365,Raja Rajeshwari Nagar,8 Bedroom,3450.0,7.0,2.0,225.0,171,84
10366,10366,Yelahanka,5 Bedroom,2500.0,3.0,1.0,120.0,213,297
10367,10367,Sarjapur  Road,2 BHK,1130.0,2.0,2.0,55.0,399,5199
10368,10368,Bellandur,2 BHK,1049.0,2.0,1.0,51.0,96,5199
10369,10369,Amruthahalli,3 BHK,2650.0,4.0,0.0,175.0,24,4309
10370,10370,Varthur Road,2 BHK,850.0,2.0,1.0,25.4,15,5199
10371,10371,Badavala Nagar,3 BHK,1842.0,3.0,2.0,115.0,12,4309
10372,10372,Govindaraja Nagar Ward,5 Bedroom,2600.0,5.0,3.0,370.0,2,297
10373,10373,Jakkur,2 BHK,1282.0,2.0,1.0,72.0,71,5199
10374,10374,Kalena Agrahara,2 BHK,800.0,2.0,1.0,40.0,33,5199
10375,10375,Gidada Konnenahalli,4 Bedroom,1200.0,4.0,2.0,240.0,2,826
10376,10376,Chandapura,3 BHK,1190.0,2.0,2.0,30.35,100,4309
10377,10377,Magadi Road,3 BHK,1318.0,2.0,1.0,68.0,25,4309
10378,10378,Kanakpura Road,2 BHK,1698.0,2.0,1.0,105.0,273,5199
10379,10379,Jayanagar,3 BHK,2030.0,2.0,1.0,182.0,7,4309
10380,10380,Kammasandra,3 BHK,1276.0,2.0,1.0,31.9,29,4309
10381,10381,Shikaripalya,3 BHK,1555.0,2.0,1.0,67.0,8,4309
10382,10382,Sarjapur  Road,3 BHK,1881.0,3.0,2.0,145.0,399,4309
10383,10383,frazertown,3 BHK,2900.0,3.0,2.0,325.0,2,4309
10384,10384,Yelahanka,3 BHK,1890.0,3.0,2.0,109.0,213,4309
10385,10385,M V Extenstion,5 BHK,900.0,5.0,0.0,135.0,2,59
10386,10386,Old Madras Road,2 BHK,935.0,2.0,1.0,32.0,71,5199
10387,10387,Cox Town,2 BHK,1000.0,2.0,3.0,58.0,12,5199
10388,10388,Singasandra,3 BHK,1510.0,3.0,2.0,75.0,27,4309
10389,10389,Uttarahalli,2 BHK,1120.0,2.0,1.0,50.0,186,5199
10390,10390,Ananth Nagar,2 BHK,930.0,2.0,1.0,25.99,30,5199
10391,10391,Electronic City,3 BHK,1160.0,2.0,2.0,42.0,302,4309
10392,10392,Raja Rajeshwari Nagar,2 BHK,1419.0,2.0,2.0,48.1,171,5199
10393,10393,Talaghattapura,2 BHK,1175.0,2.0,2.0,62.0,40,5199
10394,10394,Bellandur,3 BHK,1350.0,2.0,1.0,63.0,96,4309
10395,10395,Malleshwaram,3 BHK,2215.0,3.0,2.0,330.0,58,4309
10396,10396,Attibele,2 BHK,996.0,2.0,1.0,24.9,42,5199
10397,10397,Anjanapura,2 BHK,1076.0,2.0,1.0,30.13,16,5199
10398,10398,Off Bannergatta road,4 BHK,2180.0,4.0,3.0,115.0,1,591
10399,10399,Kasavanhalli,3 BHK,1715.0,3.0,3.0,112.0,80,4309
10400,10400,Hebbal,2 BHK,1072.0,2.0,2.0,45.0,177,5199
10401,10401,Panathur,2 BHK,1230.0,2.0,1.0,80.0,51,5199
10402,10402,Murugeshpalya,3 BHK,1600.0,2.0,1.0,65.0,14,4309
10403,10403,Thanisandra,3 BHK,1411.0,3.0,1.0,93.25,234,4309
10404,10404,Rayasandra,5 BHK,3600.0,5.0,3.0,145.0,22,59
10405,10405,Jalahalli,3 BHK,2404.0,3.0,2.0,138.0,52,4309
10406,10406,Sahakara Nagar,4 Bedroom,1200.0,4.0,0.0,190.0,39,826
10407,10407,Nagarbhavi,3 Bedroom,1200.0,3.0,2.0,226.0,63,547
10408,10408,Doddathoguru,3 BHK,1208.0,3.0,1.0,45.0,30,4309
10409,10409,Yeshwanthpur,5 Bedroom,1700.0,5.0,2.0,300.0,85,297
10410,10410,Haralur Road,2 BHK,1225.0,2.0,1.0,69.84,142,5199
10411,10411,Hebbal,2 BHK,1162.0,2.0,1.0,69.0,177,5199
10412,10412,Thanisandra,3 BHK,1262.0,2.0,1.0,65.0,234,4309
10413,10413,Konanakunte Cross,2 BHK,1050.0,2.0,2.0,35.0,4,5199
10414,10414,Electronic City Phase II,2 BHK,1160.0,2.0,1.0,33.51,132,5199
10415,10415,Channasandra,3 Bedroom,1500.0,3.0,1.0,61.95,38,547
10416,10416,Vaderahalli,3 BHK,1610.0,3.0,3.0,85.0,2,4309
10417,10417,Whitefield,2 BHK,1340.0,2.0,2.0,41.0,540,5199
10418,10418,Sarjapur  Road,3 BHK,2275.0,4.0,2.0,182.0,399,4309
10419,10419,Budigere,2 BHK,1162.0,2.0,1.0,58.0,54,5199
10420,10420,Manorayana Palya,2 Bedroom,1500.0,2.0,0.0,145.0,3,329
10421,10421,Hiremath Layout,4 Bedroom,3150.0,3.0,1.0,135.0,5,826
10422,10422,Hosa Road,2 BHK,1170.0,2.0,2.0,65.0,72,5199
10423,10423,Sarjapur  Road,2 BHK,980.0,2.0,1.0,25.0,399,5199
10424,10424,Channasandra,3 BHK,1800.0,3.0,2.0,60.0,38,4309
10425,10425,Banashankari Stage VI,3 BHK,1423.0,2.0,1.0,71.73,16,4309
10426,10426,Kaggadasapura,2 BHK,1106.0,2.0,3.0,40.0,64,5199
10427,10427,Kereguddadahalli,2 BHK,1105.0,2.0,2.0,27.6,16,5199
10428,10428,Cunningham Road,4 Bedroom,7500.0,6.0,2.0,1800.0,13,826
10429,10429,Tirumanahalli,2 BHK,1255.0,2.0,1.0,56.7,3,5199
10430,10430,Sarjapur  Road,3 BHK,1525.0,2.0,2.0,65.0,399,4309
10431,10431,Babusapalaya,2 BHK,1061.0,2.0,1.0,38.95,25,5199
10432,10432,Hoskote near,2 Bedroom,600.0,2.0,2.0,29.5,1,329
10433,10433,Electronic City Phase II,3 BHK,1400.0,2.0,2.0,40.45,132,4309
10434,10434,Domlur,3 BHK,2100.0,3.0,2.0,145.0,22,4309
10435,10435,Electronic City,2 BHK,660.0,1.0,1.0,16.5,302,5199
10436,10436,Kengeri,2 BHK,633.0,1.0,1.0,18.0,73,5199
10437,10437,Indira Nagar,2 BHK,1260.0,2.0,3.0,120.0,44,5199
10438,10438,ITPL,2 BHK,854.0,2.0,0.0,55.43,12,5199
10439,10439,Hennur Road,3 BHK,2047.0,3.0,2.0,67.55,152,4309
10440,10440,"Haralur Road, ",4 BHK,2597.0,4.0,3.0,189.0,1,591
10441,10441,Bellandur,2 BHK,1211.0,2.0,1.0,63.0,96,5199
10442,10442,Hennur Road,3 BHK,1904.0,3.0,2.0,129.0,152,4309
10443,10443,Balagere,2 BHK,1205.0,2.0,1.0,73.87,45,5199
10444,10444,Yeshwanthpur,2 BHK,1164.0,2.0,2.0,64.08,85,5199
10445,10445,Mahaganapathy Nagar,2 BHK,1410.0,2.0,2.0,73.0,2,5199
10446,10446,Green View Layout,2 BHK,1150.0,2.0,1.0,42.0,7,5199
10447,10447,Udayapur Village,2 BHK,1170.0,2.0,2.0,53.11,4,5199
10448,10448,Hennur,2 BHK,1420.0,2.0,1.0,62.0,55,5199
10449,10449,Panathur,2 BHK,1125.0,2.0,2.0,45.0,51,5199
10450,10450,NRI Layout,3 BHK,1789.0,3.0,3.0,75.0,14,4309
10451,10451,Hulimavu,2 BHK,1021.0,2.0,1.0,76.0,52,5199
10452,10452,Ananth Nagar,2 BHK,1074.0,2.0,2.0,26.85,30,5199
10453,10453,Kalena Agrahara,2 BHK,1222.0,2.0,3.0,48.0,33,5199
10454,10454,Hennur Road,3 BHK,1981.0,3.0,1.0,134.0,152,4309
10455,10455,Yelachenahalli,2 BHK,1103.0,2.0,2.0,55.0,20,5199
10456,10456,Adugodi,2 BHK,1201.0,2.0,1.0,65.0,1,5199
10457,10457,Sarjapur  Road,2 BHK,970.0,2.0,1.0,36.0,399,5199
10458,10458,Sarjapur,2 BHK,920.0,2.0,2.0,33.0,82,5199
10459,10459,Yeshwanthpur,3 BHK,1520.0,3.0,3.0,85.0,85,4309
10460,10460,Chikkathoguru,3 Bedroom,675.0,3.0,2.0,75.0,4,547
10461,10461,Sonnenahalli,3 BHK,1268.0,2.0,1.0,75.0,22,4309
10462,10462,Thippasandra,1 BHK,660.0,1.0,0.0,30.0,3,538
10463,10463,Harlur,3 BHK,1755.0,3.0,2.0,115.0,79,4309
10464,10464,Hoskote,2 BHK,945.0,2.0,1.0,35.0,22,5199
10465,10465,8th Phase JP Nagar,1 BHK,500.0,1.0,1.0,33.0,57,538
10466,10466,Harlur,4 BHK,2650.0,4.0,0.0,153.5,79,591
10467,10467,Bommenahalli,4 Bedroom,1632.0,3.0,0.0,140.0,13,826
10468,10468,Rachenahalli,2 BHK,1167.0,2.0,2.0,37.5,56,5199
10469,10469,Domlur,2 BHK,1276.0,2.0,2.0,80.0,22,5199
10470,10470,Thanisandra,2 BHK,1234.0,2.0,2.0,51.0,234,5199
10471,10471,Lakshminarayana Pura,2 BHK,1180.0,2.0,1.0,75.0,36,5199
10472,10472,ISRO Layout,3 BHK,1370.0,2.0,2.0,87.0,13,4309
10473,10473,Chandapura,2 BHK,1015.0,2.0,2.0,25.88,100,5199
10474,10474,RK Colony,9 Bedroom,1200.0,9.0,3.0,230.0,1,46
10475,10475,Electronic City,3 Bedroom,1400.0,3.0,1.0,90.0,302,547
10476,10476,Whitefield,5 Bedroom,1500.0,6.0,3.0,155.0,540,297
10477,10477,Bagalakunte,2 Bedroom,1050.0,2.0,0.0,40.0,6,329
10478,10478,Ramagondanahalli,2 BHK,1251.0,2.0,1.0,46.0,50,5199
10479,10479,Yeshwanthpur,3 BHK,1677.0,3.0,0.0,92.13,85,4309
10480,10480,Sarjapur  Road,2 BHK,1346.0,2.0,1.0,67.38,399,5199
10481,10481,Electronic City Phase II,2 BHK,1090.0,2.0,1.0,31.48,132,5199
10482,10482,2nd Stage Nagarbhavi,5 Bedroom,1200.0,4.0,3.0,240.0,24,297
10483,10483,Kanakapura,3 BHK,1290.0,2.0,3.0,51.1,42,4309
10484,10484,Rajaji Nagar,5 BHK,7514.0,7.0,0.0,1500.0,107,59
10485,10485,Sarjapur  Road,3 BHK,1881.0,3.0,2.0,145.0,399,4309
10486,10486,Garudachar Palya,2 BHK,1150.0,2.0,2.0,52.0,18,5199
10487,10487,2 Bedroom Furnished Farm House in Kolar Road,2 Bedroom,1.25,2.0,2.0,200.0,1,329
10488,10488,Sarjapur,3 Bedroom,2690.0,3.0,2.0,295.0,82,547
10489,10489,Kanakpura Road,3 BHK,1200.0,2.0,2.0,42.0,273,4309
10490,10490,Rajapura,2 BHK,86.72,2.0,2.0,40.0,2,5199
10491,10491,Dairy Circle,3 BHK,2735.0,4.0,2.0,340.0,10,4309
10492,10492,Austin Town,2 BHK,950.0,2.0,0.0,65.0,7,5199
10493,10493,Bommasandra Industrial Area,3 BHK,1491.0,3.0,3.0,40.5,26,4309
10494,10494,Ramamurthy Nagar,2 BHK,1050.0,2.0,1.0,51.66,73,5199
10495,10495,Hoodi,3 BHK,1660.0,3.0,2.0,131.0,88,4309
10496,10496,Nagavarapalya,2 BHK,1134.0,2.0,2.0,55.0,15,5199
10497,10497,Hebbal,2 BHK,1100.0,2.0,1.0,60.0,177,5199
10498,10498,Magadi Road,4 Bedroom,800.0,4.0,0.0,60.0,25,826
10499,10499,Anekal,2 Bedroom,1200.0,2.0,1.0,36.1,36,329
10500,10500,Nagarbhavi,4 Bedroom,1200.0,4.0,3.0,240.0,63,826
10501,10501,kg halli jalhalli west,3 Bedroom,980.0,3.0,1.0,80.0,1,547
10502,10502,Vasatha Vallbha Nagar,2 BHK,1080.0,2.0,1.0,37.8,1,5199
10503,10503,CV Raman Nagar,1 BHK,705.0,2.0,1.0,50.0,43,538
10504,10504,BAGUR ROAD,3 BHK,1200.0,2.0,2.0,35.0,1,4309
10505,10505,Anandapura,2 BHK,1200.0,2.0,1.0,50.0,27,5199
10506,10506,Talaghattapura,3 BHK,1804.0,3.0,2.0,127.0,40,4309
10507,10507,Sidedahalli,2 BHK,750.0,2.0,0.0,20.0,8,5199
10508,10508,Shanti Nagar,2 BHK,420.0,1.0,1.0,25.0,8,5199
10509,10509,Malleshwaram,4 BHK,2800.0,4.0,2.0,252.0,58,591
10510,10510,Battarahalli,2 BHK,1090.0,2.0,2.0,38.37,24,5199
10511,10511,R.T. Nagar,2 Bedroom,1500.0,2.0,0.0,230.0,36,329
10512,10512,Electronic City,3 BHK,1287.0,3.0,1.0,55.0,302,4309
10513,10513,Thigalarapalya,3 BHK,2215.0,4.0,2.0,157.0,62,4309
10514,10514,Kadubeesanahalli,4 Bedroom,2800.0,4.0,0.0,375.0,13,826
10515,10515,Sarjapur  Road,2 BHK,1045.0,2.0,2.0,42.15,399,5199
10516,10516,Hormavu,2 BHK,1263.0,2.0,1.0,47.36,74,5199
10517,10517,Whitefield,3 BHK,1431.0,3.0,2.0,85.0,540,4309
10518,10518,Dommasandra,2 BHK,999.0,2.0,2.0,32.9,13,5199
10519,10519,Vittasandra,3 BHK,1650.0,3.0,2.0,85.5,43,4309
10520,10520,Lavakusha Nagar,3 BHK,1535.0,3.0,1.0,72.0,4,4309
10521,10521,Marathahalli,4 BHK,2524.0,5.0,2.0,180.0,175,591
10522,10522,Kanakpura Road,3 BHK,1300.0,3.0,2.0,69.0,273,4309
10523,10523,1st Block HRBR Layout,3 Bedroom,600.0,3.0,2.0,125.0,8,547
10524,10524,7th Phase JP Nagar,3 BHK,2095.0,3.0,2.0,150.0,149,4309
10525,10525,Yelahanka New Town,1 BHK,284.0,1.0,1.0,8.0,41,538
10526,10526,Ananth Nagar,1 BHK,500.0,1.0,1.0,14.0,30,538
10527,10527,Nallurhalli,2 BHK,1265.0,2.0,2.0,68.0,8,5199
10528,10528,Kudlu Gate,2 BHK,1215.0,2.0,1.0,44.96,39,5199
10529,10529,Yelahanka New Town,2 Bedroom,2200.0,2.0,0.0,180.0,41,329
10530,10530,Electronics City Phase 1,2 BHK,1028.0,2.0,1.0,51.0,88,5199
10531,10531,Hegde Nagar,3 BHK,1835.0,2.0,0.0,92.0,49,4309
10532,10532,Munnekollal,3 BHK,1800.0,3.0,3.0,65.0,24,4309
10533,10533,1st Phase JP Nagar,3 BHK,2077.0,3.0,3.0,175.0,25,4309
10534,10534,Sarjapur  Road,4 Bedroom,2880.0,3.0,2.0,211.0,399,826
10535,10535,Balepet,6 BHK,499.0,5.0,0.0,89.0,1,30
10536,10536,Dasanapura,2 BHK,708.0,2.0,1.0,31.15,16,5199
10537,10537,Basavangudi,2 BHK,1200.0,2.0,3.0,120.0,31,5199
10538,10538,Hosakerehalli,2 BHK,925.0,2.0,1.0,46.25,36,5199
10539,10539,Bannerghatta Road,3 Bedroom,2826.0,3.0,1.0,148.0,152,547
10540,10540,Kanakpura Road,1 BHK,381.0,1.0,0.0,33.66,273,538
10541,10541,Annasandrapalya,4 Bedroom,3500.0,4.0,0.0,150.0,1,826
10542,10542,Bileshivale,4 Bedroom,5400.0,4.0,0.0,250.0,6,826
10543,10543,9th Block Jayanagar,4 Bedroom,1000.0,5.0,2.0,200.0,5,826
10544,10544,Amruthahalli,3 BHK,1450.0,2.0,1.0,90.0,24,4309
10545,10545,Kasavanhalli,2 BHK,1100.0,2.0,1.0,65.0,80,5199
10546,10546,Kadubeesanahalli,2 BHK,1185.0,2.0,3.0,55.0,13,5199
10547,10547,9th Phase JP Nagar,4 Bedroom,1900.0,4.0,2.0,80.0,43,826
10548,10548,TC Palaya,2 Bedroom,1200.0,2.0,1.0,70.0,60,329
10549,10549,Shettigere,1 BHK,660.0,1.0,1.0,35.0,3,538
10550,10550,Ambedkar Nagar,3 BHK,1920.0,4.0,2.0,121.0,31,4309
10551,10551,Jalahalli,2 Bedroom,1200.0,2.0,0.0,130.0,52,329
10552,10552,Sarjapur  Road,4 Bedroom,3418.0,788.0,0.0,222.0,399,826
10553,10553,1st Phase JP Nagar,4 BHK,4550.0,2.0,1.0,240.0,25,591
10554,10554,Bhoganhalli,2 BHK,1205.0,2.0,1.0,68.32,49,5199
10555,10555,Haralur Road,2 BHK,1200.0,2.0,2.0,46.0,142,5199
10556,10556,Akshaya Nagar,3 BHK,1421.0,2.0,2.0,73.0,62,4309
10557,10557,6th Phase JP Nagar,3 BHK,1250.0,3.0,3.0,48.9,23,4309
10558,10558,Whitefield,1 BHK,524.0,1.0,1.0,29.0,540,538
10559,10559,HSR Layout,5 Bedroom,4200.0,5.0,0.0,245.0,53,297
10560,10560,Thubarahalli,3 BHK,1540.0,3.0,0.0,90.0,22,4309
10561,10561,Sarjapur  Road,2 BHK,984.0,2.0,1.0,45.91,399,5199
10562,10562,Rachenahalli,2 BHK,985.0,2.0,1.0,50.17,56,5199
10563,10563,Whitefield,4 BHK,2830.0,4.0,3.0,161.0,540,591
10564,10564,Byrasandra,2 BHK,1140.0,2.0,3.0,60.0,7,5199
10565,10565,5th Block Hbr Layout,5 Bedroom,3600.0,5.0,3.0,130.0,12,297
10566,10566,Begur Road,3 BHK,1410.0,2.0,3.0,44.42,84,4309
10567,10567,Raja Rajeshwari Nagar,3 BHK,1700.0,2.0,2.0,86.0,171,4309
10568,10568,Devanahalli,2 BHK,1230.0,2.0,0.0,62.425,45,5199
10569,10569,Electronic City,4 Bedroom,1800.0,3.0,2.0,700.0,302,826
10570,10570,Dasarahalli,2 BHK,1333.0,2.0,1.0,86.65,17,5199
10571,10571,Electronic City,2 BHK,1258.0,2.0,1.0,85.5,302,5199
10572,10572,Dodda Nekkundi Extension,3 BHK,1458.0,2.0,2.0,87.0,8,4309
10573,10573,Electronic City,2 BHK,1386.0,2.0,1.0,85.0,302,5199
10574,10574,Electronic City Phase II,2 BHK,1140.0,2.0,1.0,32.92,132,5199
10575,10575, Electronic City,1 RK,550.0,1.0,1.0,27.0,2,13
10576,10576,Lakshminarayana Pura,2 BHK,1200.0,2.0,3.0,83.0,36,5199
10577,10577,Belathur,2 BHK,1081.0,2.0,1.0,39.0,5,5199
10578,10578,Whitefield,4 BHK,2135.0,3.0,2.0,149.0,540,591
10579,10579,Whitefield,4 Bedroom,2500.0,4.0,0.0,100.0,540,826
10580,10580,Pampa Extension,2 BHK,1178.0,2.0,1.0,80.0,3,5199
10581,10581, Devarachikkanahalli,2 BHK,991.0,2.0,2.0,40.0,14,5199
10582,10582,Gottigere,3 BHK,1493.0,2.0,3.0,90.0,48,4309
10583,10583,Subramanyapura,3 BHK,2495.0,3.0,3.0,130.0,43,4309
10584,10584,Kammasandra,2 BHK,1080.0,2.0,1.0,31.99,29,5199
10585,10585,Dasanapura,2 BHK,814.0,2.0,1.0,53.0,16,5199
10586,10586,Electronic City,2 BHK,1025.0,2.0,1.0,50.0,302,5199
10587,10587,Bannerghatta Road,2 BHK,1115.0,2.0,1.0,61.0,152,5199
10588,10588,Whitefield,4 BHK,3075.0,2.0,3.0,188.0,540,591
10589,10589,RMC YARD,7 Bedroom,1900.0,3.0,0.0,162.0,1,83
10590,10590,Whitefield,3 BHK,1760.0,3.0,2.0,160.0,540,4309
10591,10591,Attur Layout,7 BHK,4000.0,8.0,1.0,150.0,5,17
10592,10592,Marathahalli,4 Bedroom,3090.0,4.0,0.0,350.0,175,826
10593,10593,Varsova Layout,4 Bedroom,2700.0,4.0,3.0,295.0,4,826
10594,10594,Hanumanth Nagar,2 BHK,1175.0,2.0,2.0,52.86,4,5199
10595,10595,Hebbal,4 BHK,4235.0,5.0,3.0,364.0,177,591
10596,10596,KR Puram,2 BHK,1100.0,2.0,2.0,45.0,91,5199
10597,10597,Banashankari Stage VI,8 Bedroom,1200.0,7.0,1.0,175.0,16,84
10598,10598,Banashankari,2 BHK,1450.0,2.0,2.0,50.75,75,5199
10599,10599,6th Phase JP Nagar,3 BHK,1810.0,3.0,3.0,131.0,23,4309
10600,10600,Gunjur Palya,3 BHK,1426.0,2.0,3.0,71.0,10,4309
10601,10601,Sector 7 HSR Layout,3 BHK,2400.0,2.0,3.0,195.0,13,4309
10602,10602,Kalyan nagar,2 BHK,1100.0,2.0,1.0,70.0,19,5199
10603,10603,Electronic City Phase II,1 BHK,650.0,1.0,1.0,35.0,132,538
10604,10604,Old Madras Road,3 BHK,1350.0,3.0,2.0,47.25,71,4309
10605,10605,Kaikondrahalli,2 BHK,900.0,2.0,1.0,27.0,17,5199
10606,10606,Billekahalli,2 BHK,1360.0,2.0,3.0,110.0,18,5199
10607,10607,Yeshwanthpur,1 BHK,674.0,1.0,1.0,36.85,85,538
10608,10608,Whitefield,3 BHK,1655.0,3.0,2.0,110.0,540,4309
10609,10609,Cholanayakanahalli,2 Bedroom,1300.0,2.0,2.0,95.0,7,329
10610,10610,"Panathur Road, ",1 BHK,936.0,1.0,0.0,53.0,1,538
10611,10611,Kaverappa Layout,2 BHK,1277.0,2.0,2.0,92.0,9,5199
10612,10612,Gkvk Layout,2 BHK,1200.0,2.0,1.0,54.0,3,5199
10613,10613,Hormavu,2 BHK,1015.0,2.0,1.0,39.08,74,5199
10614,10614,Budigere,2 BHK,1153.0,2.0,2.0,60.0,54,5199
10615,10615,Kengeri,2 BHK,1035.0,2.0,1.0,51.5,73,5199
10616,10616,KR Puram,5 BHK,3300.0,3.0,1.0,255.0,91,59
10617,10617,Uttarahalli,2 BHK,1150.0,2.0,1.0,46.0,186,5199
10618,10618,Malleshwaram,2 BHK,1020.0,2.0,1.0,80.0,58,5199
10619,10619,Old Madras Road,4 BHK,3630.0,6.0,0.0,212.5,71,591
10620,10620,8th Phase JP Nagar,2 BHK,1160.0,2.0,1.0,95.0,57,5199
10621,10621,Bisuvanahalli,3 BHK,1075.0,2.0,1.0,31.0,51,4309
10622,10622,Brookefield,2 BHK,1225.0,2.0,2.0,72.0,47,5199
10623,10623,Benson Town,4 Bedroom,5000.0,5.0,3.0,950.0,15,826
10624,10624,Vivek Nagar,2 Bedroom,1600.0,2.0,1.0,160.0,2,329
10625,10625,Malleshwaram,2 Bedroom,600.0,1.0,0.0,90.0,58,329
10626,10626,Nagappa Reddy Layout,3 BHK,1350.0,3.0,2.0,60.0,10,4309
10627,10627,Kanakpura Road,3 BHK,1300.0,3.0,1.0,69.0,273,4309
10628,10628,Channasandra,2 BHK,830.0,2.0,1.0,36.28,38,5199
10629,10629,Hennur Road,2 BHK,1155.0,2.0,1.0,69.18,152,5199
10630,10630,Sarakki Nagar,4 BHK,3126.0,5.0,3.0,345.0,14,591
10631,10631,Jalahalli,2 BHK,905.0,2.0,2.0,55.0,52,5199
10632,10632,Vijayanagar,3 BHK,1375.0,2.0,0.0,75.0,42,4309
10633,10633,Rajankunte,1 Bedroom,1575.0,788.0,0.0,31.11,3,121
10634,10634,Electronic City,2 BHK,1140.0,2.0,2.0,33.84,302,5199
10635,10635,Hormavu,3 BHK,1550.0,2.0,2.0,60.0,74,4309
10636,10636,Kannamangala,2 BHK,957.0,2.0,1.0,55.0,18,5199
10637,10637,9th Phase JP Nagar,2 BHK,890.0,2.0,2.0,45.0,43,5199
10638,10638,KR Puram,4 BHK,3000.0,4.0,2.0,235.0,91,591
10639,10639,Electronic City,2 BHK,1070.0,2.0,1.0,55.0,302,5199
10640,10640,Bendiganahalli,5 Bedroom,2400.0,5.0,1.0,150.0,2,297
10641,10641,Domlur Layout,4 Bedroom,2400.0,4.0,2.0,595.0,3,826
10642,10642,Rachenahalli,2 BHK,925.0,2.0,1.0,37.0,56,5199
10643,10643,Kammasandra,2 BHK,1415.0,2.0,2.0,60.0,29,5199
10644,10644,Mylasandra,1 Bedroom,500.0,2.0,0.0,80.0,4,121
10645,10645,Thanisandra,2 BHK,1225.0,2.0,1.0,37.0,234,5199
10646,10646,Hennur Road,4 Bedroom,2000.0,4.0,0.0,90.0,152,826
10647,10647,Whitefield,1 BHK,840.0,1.0,1.0,57.0,540,538
10648,10648,Banashankari Stage III,9 Bedroom,1560.0,9.0,0.0,200.0,27,46
10649,10649,Thanisandra,3 BHK,1732.0,3.0,1.0,112.0,234,4309
10650,10650,Parappana Agrahara,1 Bedroom,1200.0,1.0,0.0,45.0,16,121
10651,10651,Bhoganhalli,2 BHK,1260.0,2.0,1.0,69.9,49,5199
10652,10652,Doddanakundi Industrial Area 2,2 BHK,1092.0,2.0,1.0,49.0,6,5199
10653,10653,Kachanayakanahalli,2 BHK,827.0,2.0,0.0,34.0,3,5199
10654,10654,Horamavu Banaswadi,2 BHK,1357.0,2.0,2.0,54.0,28,5199
10655,10655,Chamrajpet,2 BHK,650.0,1.0,1.0,40.0,15,5199
10656,10656,7th Phase JP Nagar,3 BHK,1370.0,2.0,1.0,54.79,149,4309
10657,10657,Whitefield,3 BHK,1725.0,3.0,2.0,106.0,540,4309
10658,10658,Jalahalli,2 BHK,1000.0,2.0,0.0,70.0,52,5199
10659,10659,TC Palaya,1 Bedroom,1350.0,1.0,0.0,55.0,60,121
10660,10660,7th Phase JP Nagar,4 Bedroom,3200.0,4.0,2.0,350.0,149,826
10661,10661,Bellandur,3 BHK,1717.0,3.0,2.0,110.0,96,4309
10662,10662,Kanakpura Road,2 BHK,700.0,2.0,1.0,34.0,273,5199
10663,10663,Shanthi Pura,2 BHK,800.0,2.0,1.0,32.0,1,5199
10664,10664,Rajaji Nagar,3 BHK,2367.0,4.0,3.0,340.0,107,4309
10665,10665,Sonnenahalli,3 BHK,1415.0,2.0,1.0,65.0,22,4309
10666,10666,7th Phase JP Nagar,3 BHK,1976.0,3.0,1.0,145.0,149,4309
10667,10667,Kambipura,2 BHK,883.0,2.0,1.0,37.01,24,5199
10668,10668,Yelahanka,1 BHK,700.0,1.0,1.0,38.0,213,538
10669,10669,Sarjapur,3 BHK,1445.0,3.0,1.0,50.0,82,4309
10670,10670,Battarahalli,3 BHK,2082.0,3.0,2.0,104.0,24,4309
10671,10671,HSR Layout,2 BHK,1140.0,2.0,2.0,46.0,53,5199
10672,10672,Thanisandra,2 BHK,933.0,2.0,1.0,66.0,234,5199
10673,10673,NRI Layout,4 Bedroom,800.0,5.0,1.0,95.5,14,826
10674,10674,Electronic City Phase II,2 BHK,1155.0,2.0,1.0,57.0,132,5199
10675,10675,Whitefield,2 BHK,1130.0,2.0,1.0,36.0,540,5199
10676,10676,Bannerghatta,2 BHK,1200.0,2.0,2.0,73.2,18,5199
